svt_channel_id, amplitude, t0, tp, tp2
15464,2696.11,20.3,56.16,12.42
15465,2655.67,19.44,55.78,12.79
15466,2657.92,19.31,55.43,12.8
15467,2667.49,19.28,54.75,12.97
15468,2678.28,19.71,56.98,12.33
15469,2671.14,19.61,57.5,12.38
15470,2668.78,19.65,56.58,12.39
15471,2668.78,19.65,56.58,12.39
15472,2693.71,20.18,56.32,12.42
15473,2643.78,19.37,56.15,12.74
15474,2661.29,19.33,55.64,12.72
15475,2655.33,19.32,55.56,12.87
15476,2673.72,19.55,57.5,12.28
15477,2668.03,19.56,58.11,12.28
15478,2681.66,19.63,57.48,12.24
15479,2681.66,19.63,57.48,12.24
15480,2704.53,19.99,57.11,12.34
15481,2659.51,19.38,56.81,12.56
15482,2656.69,19.09,56.1,12.67
15483,2659.06,19.01,56.09,12.8
15484,2675.47,19.17,58.35,12.24
15485,2654.79,19.01,58.44,12.31
15486,2654.62,18.39,59.06,12.37
15487,2654.62,18.39,59.06,12.37
15488,2582.29,20.46,59.39,11.59
15489,2582.29,20.46,59.39,11.59
15490,2582.65,19.96,59.88,11.7
15491,2578.57,19.73,59.85,11.95
15492,2592.24,19.64,60.33,11.71
15493,2592.42,19.71,60.8,11.67
15494,2628.69,19.69,60.23,11.73
15495,2628.69,19.69,60.23,11.73
15496,2607.78,20.09,59.26,11.82
15497,2595.82,19.54,58.91,12.1
15498,2609.35,19.31,58.77,12.11
15499,2602.3,19.35,58.79,12.27
15500,2613.34,19.59,59.53,11.84
15501,2628.49,19.73,59.39,11.85
15502,2672.68,19.53,59.65,11.91
15503,2672.68,19.53,59.65,11.91
15504,2648.17,20.13,58.43,11.96
15505,2625.01,19.77,57.98,12.17
15506,2637.1,19.4,57.73,12.22
15507,2632.32,19.7,57.73,12.26
15508,2644.96,19.58,58.7,11.98
15509,2642.0,19.73,59.2,11.92
15510,2679.63,19.65,58.83,11.94
15511,2679.63,19.65,58.83,11.94
15512,2671.83,20.27,58.24,11.96
15513,2645.67,19.71,57.35,12.24
15514,2647.65,19.54,56.91,12.26
15515,2637.24,19.65,56.82,12.4
15516,2656.75,19.59,57.96,12.06
15517,2658.38,19.9,58.64,11.93
15518,2702.75,19.61,58.28,12.03
15519,2702.75,19.61,58.28,12.03
15520,2711.05,20.29,57.64,12.01
15521,2693.18,19.81,57.06,12.26
15522,2675.59,19.58,56.75,12.29
15523,2677.57,19.72,56.92,12.36
15524,2691.04,19.78,57.89,12.0
15525,2688.84,19.8,58.31,12.01
15526,2730.84,19.64,58.12,12.04
15527,2730.84,19.64,58.12,12.04
15528,2701.1,20.42,57.56,11.96
15529,2699.97,19.88,56.56,12.27
15530,2711.15,19.78,56.52,12.27
15531,2683.54,19.92,56.63,12.33
15532,2709.85,19.9,57.6,12.01
15533,2700.4,20.02,57.67,12.01
15534,2734.24,19.72,57.53,12.11
15535,2734.24,19.72,57.53,12.11
15536,2725.5,20.44,56.96,12.09
15537,2717.94,20.04,56.35,12.3
15538,2715.11,19.88,56.02,12.29
15539,2706.06,19.89,56.01,12.44
15540,2726.18,19.98,57.3,12.05
15541,2707.72,20.11,57.16,12.04
15542,2757.09,19.74,57.29,12.18
15543,2757.09,19.74,57.29,12.18
15544,2741.93,20.44,56.66,12.13
15545,2709.53,19.89,55.62,12.48
15546,2725.58,19.87,55.2,12.4
15547,2699.24,20.14,55.25,12.44
15548,2715.77,20.1,56.81,12.05
15549,2717.93,20.17,57.26,12.01
15550,2740.5,19.99,56.66,12.11
15551,2740.5,19.99,56.66,12.11
15552,2744.49,20.14,56.48,12.17
15553,2728.64,19.56,56.04,12.48
15554,2727.48,19.66,56.51,12.37
15555,2737.34,20.0,56.02,12.45
15556,2746.57,20.12,57.43,11.99
15557,2737.73,20.15,57.06,12.07
15558,2775.89,19.99,57.06,12.1
15559,2775.89,19.99,57.06,12.1
15560,2762.26,20.27,56.46,12.21
15561,2746.46,19.71,56.62,12.45
15562,2753.93,19.71,56.09,12.43
15563,2730.56,19.83,55.22,12.55
15564,2746.39,19.97,57.02,12.12
15565,2745.67,20.09,57.46,12.09
15566,2788.89,20.01,56.91,12.14
15567,2788.89,20.01,56.91,12.14
15568,2771.52,20.39,56.91,12.16
15569,2750.85,19.71,55.84,12.57
15570,2763.23,19.63,56.02,12.48
15571,2749.31,19.88,55.66,12.51
15572,2762.71,19.96,57.37,12.1
15573,2749.35,20.16,57.32,12.05
15574,2783.96,19.91,57.14,12.16
15575,2783.96,19.91,57.14,12.16
15576,2774.85,20.38,56.97,12.17
15577,2747.79,19.63,56.12,12.54
15578,2757.48,19.63,56.39,12.46
15579,2732.57,19.81,56.06,12.52
15580,2746.87,19.9,57.27,12.13
15581,2735.88,19.96,57.68,12.11
15582,2783.04,20.0,57.37,12.09
15583,2783.04,20.0,57.37,12.09
15584,2784.09,20.28,57.26,12.14
15585,2745.51,19.65,56.92,12.46
15586,2746.86,19.54,56.39,12.45
15587,2742.28,19.68,56.51,12.52
15588,2743.44,19.92,57.8,12.04
15589,2753.45,19.89,57.87,12.09
15590,2782.42,19.82,57.44,12.1
15591,2782.42,19.82,57.44,12.1
15592,2774.9,20.42,57.55,12.06
15593,2748.35,19.61,56.57,12.49
15594,2745.72,19.5,56.81,12.46
15595,2735.94,19.56,56.61,12.55
15596,2759.42,19.81,57.97,12.08
15597,2734.7,19.76,58.35,12.08
15598,2774.67,19.79,58.18,12.05
15599,2774.67,19.79,58.18,12.05
15600,2763.76,20.25,57.57,12.11
15601,2745.51,19.59,57.31,12.39
15602,2747.78,19.49,56.46,12.4
15603,2718.27,19.39,56.69,12.56
15604,2736.81,19.68,58.3,12.04
15605,2726.56,19.65,58.88,12.01
15606,2751.54,19.65,58.53,12.03
15607,2751.54,19.65,58.53,12.03
15608,2773.28,19.98,57.93,12.08
15609,2753.01,19.4,57.86,12.31
15610,2736.25,19.28,57.96,12.24
15611,2711.13,19.21,58.14,12.32
15612,2743.5,19.39,60.05,11.77
15613,2700.61,19.24,59.97,11.76
15614,2704.16,18.86,58.75,11.86
15615,2704.16,18.86,58.75,11.86
15616,2908.56,19.88,59.47,12.77
15617,2908.56,19.88,59.47,12.77
15618,2949.0,19.56,60.09,12.82
15619,2954.91,19.22,59.44,13.14
15620,2973.07,19.18,61.01,12.76
15621,2957.25,19.14,60.75,12.86
15622,2956.94,19.12,60.79,12.86
15623,2956.94,19.12,60.79,12.86
15624,3029.52,19.59,59.63,13.06
15625,2986.75,19.03,58.61,13.4
15626,3026.17,18.87,58.91,13.37
15627,3043.12,18.96,58.02,13.53
15628,3069.38,19.14,60.2,12.97
15629,3054.11,19.23,60.4,12.91
15630,3040.38,19.02,60.51,12.95
15631,3040.38,19.02,60.51,12.95
15632,3033.99,19.77,58.83,13.14
15633,2990.35,18.96,57.69,13.49
15634,3031.78,18.89,58.05,13.47
15635,3035.55,19.01,57.41,13.63
15636,3048.96,19.15,59.57,13.03
15637,3041.41,19.2,59.81,12.99
15638,3032.01,19.06,59.66,13.01
15639,3032.01,19.06,59.66,13.01
15640,3035.88,19.78,58.52,13.18
15641,2992.28,19.09,57.51,13.53
15642,3018.69,18.92,57.19,13.55
15643,3028.11,19.09,56.58,13.66
15644,3042.89,19.13,58.61,13.15
15645,3043.34,19.39,59.1,13.06
15646,3031.75,19.12,58.83,13.12
15647,3031.75,19.12,58.83,13.12
15648,3084.27,20.0,57.83,13.2
15649,3013.67,19.21,56.91,13.56
15650,3044.08,19.14,57.11,13.53
15651,3033.76,19.22,56.62,13.63
15652,3075.7,19.25,58.21,13.14
15653,3057.74,19.43,58.89,13.06
15654,3043.4,19.19,59.12,13.11
15655,3043.4,19.19,59.12,13.11
15656,3053.56,19.94,57.78,13.21
15657,3014.73,19.26,56.84,13.58
15658,3040.12,19.15,56.33,13.62
15659,3046.93,19.24,56.0,13.75
15660,3072.82,19.33,58.06,13.14
15661,3053.76,19.41,58.32,13.15
15662,3058.99,19.15,58.34,13.21
15663,3058.99,19.15,58.34,13.21
15664,3058.78,19.83,57.4,13.33
15665,3011.04,19.31,55.91,13.67
15666,3046.5,19.22,56.08,13.62
15667,3050.27,19.35,55.9,13.68
15668,3065.94,19.35,57.85,13.17
15669,3040.45,19.37,57.72,13.22
15670,3042.22,19.27,58.32,13.14
15671,3042.22,19.27,58.32,13.14
15672,3043.63,19.94,56.93,13.32
15673,2998.09,19.38,56.22,13.6
15674,3026.41,19.33,55.81,13.64
15675,3027.04,19.37,55.7,13.72
15676,3059.65,19.57,57.4,13.15
15677,3039.55,19.64,57.84,13.09
15678,3008.1,19.36,57.73,13.15
15679,3008.1,19.36,57.73,13.15
15680,3008.41,19.57,55.97,13.47
15681,2988.12,19.14,56.18,13.65
15682,3014.84,19.16,55.31,13.7
15683,3021.01,19.33,55.38,13.73
15684,3047.68,19.42,57.46,13.14
15685,3010.03,19.56,57.71,13.11
15686,3016.43,19.39,57.98,13.11
15687,3016.43,19.39,57.98,13.11
15688,3016.94,19.69,56.61,13.45
15689,2974.52,19.12,55.73,13.74
15690,3009.13,19.06,55.69,13.72
15691,3012.68,19.34,54.87,13.78
15692,3049.85,19.46,58.23,13.09
15693,3029.17,19.57,57.99,13.08
15694,3007.41,19.37,58.0,13.14
15695,3007.41,19.37,58.0,13.14
15696,3034.34,19.87,56.8,13.38
15697,2996.42,19.17,55.91,13.71
15698,3019.69,19.11,55.7,13.73
15699,3020.21,19.21,54.92,13.82
15700,3041.41,19.48,57.62,13.13
15701,3023.66,19.64,58.22,13.05
15702,3025.91,19.38,57.94,13.16
15703,3025.91,19.38,57.94,13.16
15704,3034.87,19.88,56.73,13.36
15705,2982.15,19.01,55.76,13.84
15706,3019.46,19.06,55.75,13.71
15707,3027.67,19.24,55.24,13.8
15708,3049.49,19.28,57.82,13.2
15709,3040.01,19.42,57.35,13.18
15710,3023.4,19.23,57.44,13.24
15711,3023.4,19.23,57.44,13.24
15712,3063.23,19.82,56.69,13.37
15713,2981.09,19.0,56.14,13.73
15714,3011.49,19.01,55.45,13.75
15715,3007.17,19.17,55.94,13.77
15716,3059.84,19.29,58.17,13.13
15717,3021.95,19.25,57.82,13.17
15718,3027.42,19.27,58.2,13.12
15719,3027.42,19.27,58.2,13.12
15720,3030.41,19.86,57.38,13.25
15721,2994.9,19.03,56.57,13.65
15722,3042.53,19.02,56.46,13.63
15723,3021.03,19.12,55.94,13.72
15724,3047.35,19.35,58.12,13.08
15725,3026.59,19.37,58.94,13.06
15726,3010.02,19.27,58.48,13.07
15727,3010.02,19.27,58.48,13.07
15728,3033.11,19.9,57.71,13.21
15729,3000.7,19.01,56.6,13.65
15730,3032.2,18.98,56.57,13.57
15731,3034.57,19.16,56.61,13.64
15732,3045.31,19.23,58.57,13.05
15733,3028.34,19.25,58.95,13.02
15734,3028.12,19.21,58.73,12.99
15735,3028.12,19.21,58.73,12.99
15736,3056.32,19.71,58.5,13.11
15737,2998.48,18.97,57.39,13.47
15738,3033.53,18.87,57.96,13.41
15739,3042.1,18.82,57.19,13.57
15740,3061.45,18.94,59.54,12.95
15741,3035.5,18.75,60.09,12.95
15742,3003.52,18.29,60.33,13.03
15743,3003.52,18.29,60.33,13.03
15744,2594.83,19.44,58.65,12.88
15745,2594.83,19.44,58.65,12.88
15746,2614.24,18.89,57.96,13.1
15747,2632.86,18.74,57.93,13.33
15748,2680.5,18.69,59.08,12.97
15749,2646.38,18.77,59.01,12.99
15750,2620.93,18.68,58.55,13.06
15751,2620.93,18.68,58.55,13.06
15752,2616.55,19.14,58.12,13.13
15753,2606.51,18.53,57.21,13.43
15754,2601.76,18.35,56.66,13.54
15755,2635.66,18.53,56.62,13.61
15756,2680.57,18.72,57.78,13.17
15757,2665.97,18.76,58.58,13.06
15758,2625.93,18.54,57.9,13.23
15759,2625.93,18.54,57.9,13.23
15760,2632.06,19.29,57.0,13.21
15761,2621.62,18.59,56.26,13.54
15762,2621.76,18.45,56.28,13.56
15763,2649.79,18.61,55.77,13.68
15764,2681.38,18.69,57.85,13.14
15765,2663.56,18.7,57.84,13.2
15766,2631.32,18.58,57.76,13.21
15767,2631.32,18.58,57.76,13.21
15768,2632.36,19.3,56.71,13.24
15769,2619.72,18.73,56.04,13.54
15770,2626.93,18.63,55.94,13.52
15771,2638.4,18.76,55.7,13.69
15772,2696.42,18.8,57.26,13.21
15773,2659.52,18.9,57.79,13.19
15774,2626.82,18.62,56.89,13.31
15775,2626.82,18.62,56.89,13.31
15776,2657.11,19.32,56.2,13.29
15777,2634.66,18.75,55.35,13.64
15778,2630.35,18.65,54.7,13.68
15779,2659.61,18.8,55.17,13.66
15780,2705.66,18.87,56.54,13.25
15781,2685.16,18.96,56.84,13.25
15782,2640.45,18.6,56.88,13.3
15783,2640.45,18.6,56.88,13.3
15784,2645.25,19.48,56.39,13.27
15785,2635.62,18.85,55.49,13.6
15786,2641.94,18.8,55.5,13.54
15787,2676.72,18.95,54.95,13.68
15788,2710.47,19.09,56.67,13.19
15789,2669.18,18.94,56.56,13.29
15790,2655.76,18.69,56.31,13.39
15791,2655.76,18.69,56.31,13.39
15792,2658.43,19.41,55.95,13.34
15793,2644.81,19.03,55.07,13.58
15794,2646.9,18.81,55.24,13.58
15795,2665.32,18.97,54.4,13.76
15796,2723.44,19.15,56.54,13.23
15797,2673.43,19.16,57.1,13.11
15798,2658.02,18.77,56.42,13.34
15799,2658.02,18.77,56.42,13.34
15800,2654.04,19.58,55.82,13.29
15801,2645.51,19.01,54.55,13.61
15802,2653.59,18.97,54.25,13.65
15803,2666.55,19.15,54.81,13.65
15804,2710.42,19.25,56.51,13.14
15805,2662.64,19.25,56.2,13.22
15806,2637.11,18.86,55.95,13.37
15807,2637.11,18.86,55.95,13.37
15808,2639.17,19.22,55.37,13.46
15809,2629.41,18.67,55.04,13.69
15810,2636.45,18.82,55.01,13.6
15811,2674.0,19.08,54.84,13.68
15812,2710.78,19.14,56.23,13.24
15813,2670.55,19.25,56.02,13.23
15814,2645.73,18.92,55.94,13.35
15815,2645.73,18.92,55.94,13.35
15816,2663.27,19.28,55.56,13.5
15817,2645.99,18.66,54.88,13.8
15818,2656.08,18.74,54.5,13.72
15819,2665.3,19.02,54.16,13.76
15820,2732.32,19.13,55.82,13.29
15821,2679.0,19.13,56.42,13.26
15822,2655.97,19.01,55.84,13.36
15823,2655.97,19.01,55.84,13.36
15824,2666.27,19.39,55.24,13.51
15825,2657.94,18.65,54.44,13.87
15826,2656.2,18.65,54.6,13.79
15827,2695.09,18.88,54.19,13.88
15828,2738.99,19.08,56.61,13.24
15829,2699.59,19.21,55.78,13.31
15830,2669.74,18.96,56.11,13.35
15831,2669.74,18.96,56.11,13.35
15832,2680.48,19.55,55.42,13.38
15833,2668.83,18.76,54.76,13.8
15834,2663.52,18.64,54.18,13.86
15835,2689.5,18.8,54.45,13.89
15836,2738.57,19.09,56.21,13.31
15837,2694.98,18.99,56.11,13.35
15838,2670.45,18.97,56.0,13.33
15839,2670.45,18.97,56.0,13.33
15840,2699.22,19.52,55.44,13.43
15841,2676.08,18.72,54.99,13.76
15842,2665.8,18.8,55.0,13.68
15843,2695.51,18.84,54.8,13.84
15844,2737.58,19.08,56.2,13.34
15845,2709.12,19.04,56.59,13.29
15846,2668.17,18.94,56.37,13.32
15847,2668.17,18.94,56.37,13.32
15848,2687.7,19.53,55.79,13.36
15849,2662.59,18.8,55.55,13.66
15850,2690.59,18.54,54.59,13.8
15851,2704.91,18.7,54.25,13.9
15852,2754.09,18.97,56.81,13.25
15853,2707.23,19.01,57.1,13.24
15854,2679.73,18.84,57.1,13.25
15855,2679.73,18.84,57.1,13.25
15856,2697.47,19.48,56.78,13.27
15857,2688.02,18.72,55.53,13.66
15858,2692.19,18.73,55.73,13.56
15859,2707.5,18.74,55.38,13.72
15860,2760.81,18.88,57.15,13.18
15861,2721.21,18.92,57.66,13.14
15862,2686.7,18.89,58.06,13.08
15863,2686.7,18.89,58.06,13.08
15864,2725.19,19.39,57.6,13.14
15865,2691.57,18.74,57.56,13.35
15866,2707.24,18.58,56.85,13.39
15867,2734.62,18.54,56.89,13.5
15868,2777.15,18.71,58.91,12.93
15869,2740.13,18.5,59.25,12.96
15870,2690.49,17.95,59.13,13.12
15871,2690.49,17.95,59.13,13.12
15872,2681.72,19.7,58.34,12.54
15873,2681.72,19.7,58.34,12.54
15874,2677.68,19.41,58.48,12.57
15875,2646.41,18.99,57.81,12.97
15876,2721.24,19.01,58.95,12.59
15877,2688.45,19.06,58.79,12.62
15878,2707.95,18.99,58.52,12.73
15879,2707.95,18.99,58.52,12.73
15880,2715.36,19.49,57.31,12.82
15881,2714.4,18.96,56.77,13.08
15882,2730.15,18.8,56.76,13.04
15883,2706.94,18.76,56.64,13.21
15884,2776.9,18.9,57.6,12.86
15885,2739.55,19.04,57.81,12.8
15886,2750.13,18.84,57.55,12.86
15887,2750.13,18.84,57.55,12.86
15888,2713.28,19.51,56.9,12.84
15889,2717.62,18.97,56.46,13.11
15890,2717.33,18.79,56.4,13.12
15891,2713.77,18.93,55.33,13.3
15892,2760.91,19.02,57.11,12.86
15893,2748.62,19.11,57.79,12.8
15894,2742.28,18.91,56.98,12.91
15895,2742.28,18.91,56.98,12.91
15896,2701.5,19.52,56.73,12.89
15897,2708.27,19.04,55.29,13.24
15898,2721.86,18.91,55.69,13.14
15899,2763.4,19.04,56.0,13.23
15900,2752.72,19.08,57.35,12.85
15901,2726.29,19.13,57.35,12.86
15902,2724.87,18.93,57.19,12.91
15903,2724.87,18.93,57.19,12.91
15904,2698.07,19.73,56.54,12.81
15905,2686.3,19.09,55.59,13.19
15906,2704.53,18.81,55.24,13.21
15907,2674.86,18.87,54.76,13.41
15908,2755.19,19.11,56.32,12.9
15909,2719.14,19.17,56.33,12.92
15910,2719.5,18.92,56.73,12.95
15911,2719.5,18.92,56.73,12.95
15912,2710.28,19.77,56.11,12.84
15913,2705.11,19.18,55.42,13.19
15914,2702.52,18.87,55.26,13.2
15915,2696.34,19.08,54.57,13.38
15916,2755.91,19.18,56.62,12.83
15917,2730.84,19.02,56.32,12.96
15918,2731.11,19.0,56.55,12.95
15919,2731.11,19.0,56.55,12.95
15920,2704.52,19.69,55.84,12.9
15921,2701.31,19.19,55.13,13.19
15922,2714.57,19.03,54.65,13.21
15923,2684.62,19.14,53.98,13.37
15924,2767.88,19.18,56.01,12.89
15925,2723.53,19.23,56.06,12.94
15926,2725.8,19.0,56.45,12.98
15927,2725.8,19.0,56.45,12.98
15928,2701.75,19.7,56.14,12.87
15929,2694.8,19.21,54.88,13.21
15930,2727.96,19.18,55.12,13.13
15931,2688.01,19.26,54.3,13.3
15932,2746.31,19.38,56.29,12.82
15933,2736.19,19.35,56.36,12.8
15934,2723.06,19.15,55.72,13.02
15935,2723.06,19.15,55.72,13.02
15936,2714.08,19.43,55.72,12.99
15937,2719.2,19.03,55.44,13.18
15938,2729.53,18.89,55.28,13.18
15939,2715.14,19.18,55.02,13.2
15940,2787.48,19.3,56.81,12.75
15941,2762.95,19.41,56.4,12.79
15942,2761.94,19.16,56.4,12.84
15943,2761.94,19.16,56.4,12.84
15944,2733.04,19.62,56.07,12.89
15945,2752.04,18.91,54.85,13.32
15946,2747.89,18.92,54.74,13.26
15947,2727.15,19.11,54.53,13.31
15948,2814.28,19.22,55.8,12.88
15949,2778.15,19.45,56.69,12.77
15950,2786.58,19.17,55.9,12.94
15951,2786.58,19.17,55.9,12.94
15952,2740.56,19.65,56.29,12.87
15953,2753.1,18.96,54.84,13.29
15954,2762.84,18.94,55.37,13.22
15955,2745.07,19.0,54.73,13.37
15956,2808.46,19.26,56.8,12.78
15957,2780.26,19.38,56.62,12.81
15958,2795.77,19.15,56.52,12.89
15959,2795.77,19.15,56.52,12.89
15960,2774.82,19.59,55.62,13.01
15961,2775.12,18.89,55.33,13.26
15962,2781.4,18.92,55.37,13.17
15963,2766.27,18.98,54.65,13.37
15964,2825.59,19.14,56.36,12.88
15965,2800.09,19.29,56.85,12.85
15966,2809.67,19.26,56.69,12.81
15967,2809.67,19.26,56.69,12.81
15968,2778.39,19.73,56.1,12.87
15969,2760.05,19.02,55.26,13.26
15970,2758.21,18.83,55.51,13.19
15971,2749.25,18.98,55.13,13.31
15972,2834.52,19.16,56.53,12.86
15973,2787.37,19.41,56.66,12.76
15974,2789.93,19.19,56.72,12.85
15975,2789.93,19.19,56.72,12.85
15976,2769.12,19.65,56.27,12.86
15977,2780.38,18.88,55.33,13.24
15978,2791.78,18.89,55.92,13.14
15979,2756.95,18.88,54.73,13.36
15980,2838.84,19.02,57.16,12.83
15981,2797.15,19.17,57.67,12.72
15982,2804.77,19.14,57.42,12.75
15983,2804.77,19.14,57.42,12.75
15984,2793.17,19.71,56.82,12.75
15985,2790.02,18.88,56.42,13.13
15986,2811.06,18.94,56.7,13.02
15987,2780.4,18.94,55.92,13.17
15988,2846.17,19.03,57.22,12.78
15989,2816.41,19.16,58.02,12.68
15990,2827.07,19.1,58.2,12.67
15991,2827.07,19.1,58.2,12.67
15992,2812.36,19.46,57.51,12.71
15993,2793.6,18.91,57.24,12.96
15994,2800.35,18.75,57.29,12.94
15995,2769.14,18.6,56.84,13.11
15996,2853.55,18.81,58.49,12.67
15997,2819.47,18.66,58.89,12.66
15998,2825.48,18.1,58.47,12.89
15999,2825.48,18.1,58.47,12.89
16000,2686.88,19.93,57.89,12.8
16001,2686.88,19.93,57.89,12.8
16002,2695.21,19.49,57.75,12.96
16003,2694.17,19.27,55.95,13.4
16004,2727.43,19.24,57.54,12.98
16005,2719.47,19.31,57.59,13.06
16006,2690.9,19.16,56.9,13.1
16007,2690.9,19.16,56.9,13.1
16008,2701.35,19.74,56.72,13.15
16009,2690.42,19.05,55.6,13.51
16010,2713.67,18.86,55.74,13.52
16011,2708.65,18.78,54.93,13.81
16012,2756.39,19.12,56.84,13.16
16013,2751.78,19.21,56.75,13.26
16014,2716.03,18.92,56.58,13.29
16015,2716.03,18.92,56.58,13.29
16016,2675.62,19.78,55.74,13.25
16017,2689.5,18.95,54.61,13.69
16018,2690.63,19.02,54.74,13.63
16019,2698.75,19.05,54.47,13.73
16020,2752.88,19.07,55.81,13.29
16021,2741.69,19.14,56.02,13.35
16022,2711.13,18.91,55.83,13.43
16023,2711.13,18.91,55.83,13.43
16024,2670.56,19.64,55.38,13.34
16025,2663.76,19.13,55.18,13.63
16026,2681.55,18.91,54.79,13.66
16027,2676.46,19.07,53.92,13.8
16028,2731.96,19.13,55.97,13.32
16029,2715.83,19.37,56.32,13.22
16030,2701.35,19.12,55.86,13.33
16031,2701.35,19.12,55.86,13.33
16032,2682.92,19.82,55.19,13.32
16033,2672.82,19.15,53.52,13.77
16034,2676.64,18.9,53.49,13.79
16035,2692.89,19.05,53.18,13.91
16036,2743.12,19.22,54.93,13.38
16037,2736.2,19.16,55.08,13.47
16038,2701.81,18.97,54.92,13.46
16039,2701.81,18.97,54.92,13.46
16040,2686.41,19.85,54.96,13.34
16041,2668.65,19.19,54.34,13.58
16042,2691.83,19.01,53.71,13.78
16043,2702.53,19.21,53.23,13.86
16044,2741.16,19.16,54.35,13.46
16045,2723.48,19.24,55.09,13.45
16046,2701.98,19.02,55.12,13.48
16047,2701.98,19.02,55.12,13.48
16048,2681.72,19.72,54.68,13.43
16049,2671.01,19.19,53.43,13.73
16050,2686.42,19.14,53.79,13.7
16051,2689.7,19.25,52.7,13.85
16052,2739.33,19.31,55.22,13.28
16053,2725.68,19.38,55.1,13.38
16054,2696.44,19.1,55.31,13.39
16055,2696.44,19.1,55.31,13.39
16056,2682.01,19.88,54.52,13.43
16057,2678.99,19.27,53.94,13.65
16058,2686.84,19.27,54.09,13.61
16059,2692.26,19.38,53.93,13.63
16060,2731.72,19.47,55.63,13.2
16061,2726.07,19.54,55.13,13.31
16062,2674.72,19.18,54.98,13.34
16063,2674.72,19.18,54.98,13.34
16064,2672.55,19.5,55.26,13.4
16065,2659.08,18.95,54.47,13.65
16066,2675.1,19.01,53.94,13.67
16067,2692.52,19.16,53.51,13.71
16068,2743.11,19.36,55.07,13.3
16069,2721.37,19.38,55.11,13.32
16070,2698.31,19.17,54.94,13.34
16071,2698.31,19.17,54.94,13.34
16072,2675.48,19.53,54.56,13.48
16073,2678.72,18.86,53.72,13.8
16074,2684.56,18.87,53.23,13.84
16075,2684.53,19.15,52.86,13.89
16076,2736.21,19.18,54.61,13.36
16077,2730.52,19.34,55.43,13.25
16078,2705.85,19.2,54.86,13.35
16079,2705.85,19.2,54.86,13.35
16080,2689.06,19.53,55.18,13.38
16081,2674.67,18.91,53.92,13.75
16082,2687.66,18.89,53.93,13.74
16083,2707.75,19.05,53.15,13.84
16084,2735.99,19.2,55.01,13.33
16085,2729.62,19.31,55.48,13.29
16086,2694.98,19.12,55.84,13.23
16087,2694.98,19.12,55.84,13.23
16088,2687.77,19.65,55.11,13.37
16089,2684.83,18.78,53.74,13.82
16090,2691.37,18.78,54.01,13.78
16091,2703.39,18.97,53.49,13.83
16092,2745.47,19.11,54.96,13.37
16093,2723.6,19.19,55.85,13.24
16094,2706.65,19.1,55.47,13.3
16095,2706.65,19.1,55.47,13.3
16096,2705.78,19.69,55.54,13.31
16097,2685.98,18.78,54.29,13.76
16098,2693.38,18.8,54.54,13.72
16099,2688.18,18.82,53.62,13.86
16100,2727.64,19.14,55.79,13.25
16101,2720.41,19.12,55.78,13.27
16102,2704.14,19.07,55.52,13.33
16103,2704.14,19.07,55.52,13.33
16104,2693.34,19.57,55.08,13.4
16105,2674.14,18.9,54.68,13.65
16106,2692.7,18.7,54.21,13.71
16107,2690.27,18.73,53.15,13.87
16108,2733.28,19.05,56.51,13.17
16109,2723.19,19.0,55.66,13.33
16110,2686.52,18.92,56.39,13.21
16111,2686.52,18.92,56.39,13.21
16112,2675.88,19.65,55.76,13.24
16113,2679.26,18.65,54.98,13.64
16114,2680.33,18.67,54.61,13.66
16115,2662.53,18.68,54.47,13.77
16116,2716.38,18.88,56.24,13.22
16117,2707.65,18.95,56.6,13.19
16118,2690.57,18.87,56.75,13.16
16119,2690.57,18.87,56.75,13.16
16120,2684.54,19.44,56.37,13.19
16121,2669.74,18.65,55.21,13.62
16122,2669.57,18.38,55.41,13.6
16123,2674.22,18.43,55.23,13.71
16124,2720.99,18.59,57.2,13.2
16125,2677.0,18.38,57.85,13.22
16126,2664.83,17.75,57.52,13.42
16127,2664.83,17.75,57.52,13.42
16128,2656.65,19.3,57.31,13.75
16129,2656.65,19.3,57.31,13.75
16130,2669.98,18.97,56.88,13.84
16131,2668.28,18.57,55.76,14.3
16132,2707.28,18.56,56.82,13.94
16133,2691.73,18.61,57.27,13.88
16134,2697.32,18.61,56.65,13.99
16135,2697.32,18.61,56.65,13.99
16136,2730.95,19.17,56.19,14.05
16137,2672.07,18.34,54.66,14.48
16138,2699.96,18.18,54.01,14.62
16139,2693.12,18.22,53.86,14.76
16140,2722.83,18.49,56.7,14.01
16141,2743.55,18.72,56.7,13.97
16142,2737.49,18.44,56.05,14.12
16143,2737.49,18.44,56.05,14.12
16144,2718.86,19.41,55.94,14.0
16145,2654.15,18.34,53.99,14.6
16146,2702.67,18.26,53.67,14.72
